94.39402	82.751518	82.46199	82.945786	95.373978	82.479828	0.0	94.57576	82.573227	82.089874	82.754471	82.500458	82.680435	82.406616	82.582619	82.650986	95.396225	94.654282	82.670906	82.621033	100.0	80.979309	82.29538	83.163361	80.458908	82.207413	94.738647	94.765167	0.0	94.682831	85.456673	94.715424
81.139557	82.882355	82.806641	81.457947	80.899376	82.753632	0.0	81.217865	82.690643	82.687813	83.010162	82.897728	83.395966	82.783707	82.68074	82.71199	80.982788	80.979706	82.688454	82.654274	80.979309	100.0	82.477943	84.11393	79.641312	82.519547	80.968216	81.053146	0.0	81.162231	80.512634	81.041893
82.634476	91.80127	88.807289	83.449051	82.329056	88.824722	77.017899	82.518265	90.218468	89.161972	93.685867	90.316986	87.891914	90.013184	90.026489	90.039627	82.361832	82.518829	89.957794	89.955307	82.29538	82.477943	100.0	84.980148	80.144714	89.813629	82.455017	82.378578	77.035614	82.446884	82.070999	82.351379
83.621674	85.295418	85.3899	83.969147	83.351967	85.33049	76.616386	83.563446	85.301323	85.068039	85.359955	85.176422	86.028244	85.157516	85.209122	85.469337	83.395599	83.410034	85.310852	85.457153	83.163361	84.11393	84.980148	100.0	80.273499	84.982956	83.39106	83.277611	76.646553	83.46257	82.415771	83.326088
80.65419	80.343353	80.091026	80.224213	80.588326	80.101044	77.049706	80.643417	80.239418	80.046654	80.482666	80.185699	80.389977	80.100708	80.213959	80.068039	80.638474	80.678917	79.983543	80.069778	80.458908	79.641312	80.144714	80.273499	100.0	79.968124	80.501038	80.4319	77.046051	80.573692	80.035233	80.541534
82.571556	89.523949	88.486526	83.458908	82.284492	88.464508	77.076782	82.485504	90.890961	90.011902	90.204956	91.198944	87.812469	90.928787	90.908974	91.708412	82.328621	82.368164	91.678574	91.611053	82.207413	82.519547	89.813629	84.982956	79.968124	100.0	82.455124	82.420837	77.082123	82.354889	81.965302	82.319366
94.712234	82.829147	82.738449	83.181801	95.813324	82.73703	0.0	94.917068	82.741333	82.278351	82.918945	82.631012	82.677437	82.614449	82.538864	82.798599	95.866112	97.136902	82.727936	82.816971	94.738647	80.968216	82.455017	83.39106	80.501038	82.455124	100.0	94.918442	0.0	96.996124	85.426559	94.878998
94.476318	82.846596	82.570099	83.166306	94.94809	82.474937	0.0	94.523781	82.695969	82.228256	82.808136	82.586044	82.780045	82.585678	82.622147	82.574097	94.971649	94.819489	82.635063	82.665749	94.765167	81.053146	82.378578	83.277611	80.4319	82.420837	94.918442	100.0	0.0	94.949875	85.649216	99.960327
77.030914	77.080078	76.94133	0.0	0.0	76.929626	99.999168	0.0	77.040871	77.112785	77.283813	77.04808	76.778557	76.912598	77.051758	77.094116	0.0	0.0	76.790131	76.965691	0.0	0.0	77.035614	76.646553	77.046051	77.082123	0.0	0.0	100.0	0.0	0.0	0.0
94.718918	82.792542	82.725433	83.181015	95.290337	82.767616	0.0	94.994095	82.679161	82.285339	82.846939	82.643738	82.713287	82.50885	82.496643	82.763962	95.31266	97.467529	82.758438	82.852798	94.682831	81.162231	82.446884	83.46257	80.573692	82.354889	96.996124	94.949875	0.0	100.0	85.606293	94.932526
85.801712	82.352455	81.984787	82.78669	85.487625	81.961647	0.0	85.693802	82.348923	81.915787	82.432159	82.388062	82.736977	82.294373	82.274948	82.271606	85.599609	85.522324	82.160797	82.058296	85.456673	80.512634	82.070999	82.415771	80.035233	81.965302	85.426559	85.649216	0.0	85.606293	100.0	85.486053
94.414246	82.909241	82.657349	83.120171	94.915009	82.650581	0.0	94.514908	82.605576	82.167236	82.753799	82.517227	82.706589	82.483231	82.57515	82.551483	94.947601	94.768951	82.584518	82.686218	94.715424	81.041893	82.351379	83.326088	80.541534	82.319366	94.878998	99.960327	0.0	94.932526	85.486053	100.0
