genome	cluster_id
1304892.4	28
434928.40	28
611301.10	28
611301.7	28
1308548.3	28
611301.194	28
190486.7	28
611301.19	28
611301.8	28
611301.17	28
1308541.3	28
611301.12	28
611301.18	28
611301.308	28
611301.15	28
611301.16	28
434928.28	28
611301.193	28
611301.11	28
611301.9	28
611301.14	28
611301.13	28
611301.302	28
611301.303	28
2776703.3	28
611301.301	28
346.29	28
611301.185	28
434928.54	28
434928.56	28
434928.55	28
434928.53	28
454594.22	28
454594.23	28
1401257.6	28
473421.16	28
1365649.5	28
473421.39	28
473421.18	28
473421.17	28
473421.20	28
1365648.3	28
1365648.13	28
473421.40	28
1150615.4	28
473421.21	28
487838.5	28
487838.10	28
487838.15	28
487838.7	28
487838.16	28
487838.17	28
487838.6	28
487838.4	28
487838.9	28
487838.8	28
1220027.3	28
86040.5	28
473422.7	28
1220028.3	28
86040.6	28
86040.7	28
86040.54	28
86040.4	28
64187.576	29
64187.575	29
64187.621	29
64187.632	29
64187.620	29
291331.8	29
64187.579	29
64187.533	29
64187.549	29
64187.619	29
64187.581	29
64187.526	29
64187.527	29
64187.577	29
64187.573	29
64187.572	29
64187.574	29
64187.227	29
64187.531	29
64187.545	29
64187.623	29
342109.8	29
347.32	29
64187.622	29
64187.532	29
64187.537	29
64187.530	29
64187.80	29
64187.642	29
64187.81	29
64187.648	29
64187.647	29
64187.646	29
64187.631	29
64187.83	29
64187.76	29
64187.641	29
64187.541	29
64187.649	29
64187.82	29
64187.529	29
64187.633	29
64187.534	29
64187.656	29
64187.658	29
64187.79	29
1458476.3	29
64187.78	29
64187.77	29
64187.536	29
64187.75	29
64187.546	29
64187.539	29
64187.653	29
64187.540	29
64187.588	29
64187.650	29
64187.580	29
64187.578	29
64187.654	29
64187.548	29
64187.535	29
360094.4	29
64187.664	29
64187.567	29
64187.554	29
64187.564	29
64187.74	29
64187.561	29
64187.657	29
64187.655	29
64187.562	29
64187.566	29
64187.569	29
64187.568	29
64187.290	29
64187.559	29
64187.555	29
64187.557	29
64187.556	29
64187.558	29
64187.570	29
64187.665	29
64187.553	29
64187.666	29
64187.661	29
64187.662	29
64187.660	29
64187.659	29
64187.663	29
64187.560	29
64187.293	29
64187.571	29
64187.563	29
64187.565	29
347.20	29
347.53	29
347.19	29
347.18	29
347.21	29
129394.37	29
129394.39	29
129394.43	29
129394.92	29
129394.44	29
129394.38	29
129394.36	29
129394.42	29
129394.41	29
129394.45	29
129394.94	29
129394.93	29
129394.40	29
129394.74	29
129394.72	29
129394.87	29
2053930.4	30
2053930.11	30
2053930.13	30
2053930.14	30
2053930.15	30
2053930.16	30
2053930.12	30
1094184.9	31
325776.38	31
325776.12	31
