genome	cluster_id
1225788.3	4
492670.319	4
492670.1088	4
492670.1137	4
492670.1725	4
492670.1101	4
492670.440	4
1150476.3	4
1423.138	4
1338518.10	4
1292358.3	4
1390.556	4
1390.152	4
492670.280	4
1390.834	4
1390.453	4
492670.346	4
492670.42	4
492670.1541	4
492670.1497	4
492670.224	4
492670.948	4
1390.793	4
492670.1587	4
492670.1571	4
1390.557	4
2842457.3	4
492670.1337	4
492670.1431	4
659243.35	5
659243.31	5
1774743.3	5
659243.34	5
659243.26	5
1390.767	6
1390.794	6
692420.6	6
1390.398	6
1390.607	6
1001582.3	6
1034836.4	6
1423.136	6
999891.3	6
1390.549	6
1390.795	6
492670.1626	6
1390.399	6
1390.497	6
1390.728	6
1496303.3	7
1452.11	7
1529886.3	7
1452.100	7
720555.4	7
119858.6	8
1664069.7	9
1664069.6	10
1664069.10	10
1648923.265	11
1648923.260	11
1648923.279	11
1402.141	12
1402.137	12
1402.293	12
1402.142	12
1402.241	12
1402.138	12
1402.370	12
1402.161	12
1402.76	12
1402.296	12
1402.212	12
1402.463	12
1402.292	12
1402.478	12
2762328.3	12
1402.257	12
1402.477	12
1402.95	12
1402.396	12
1402.136	12
1402.577	12
1402.388	12
1402.218	12
1402.264	12
2026248.3	12
1856406.3	12
1402.294	12
1402.135	12
1402.301	12
1402.291	12
1402.596	12
1402.668	12
1402.266	12
1402.297	12
1402.174	12
1402.452	12
1402.462	12
1402.302	12
279010.12	12
1402.453	12
279010.13	12
1402.256	12
1402.578	12
1027627.3	12
1925021.13	13
1402.549	13
1648923.3	14
1648923.233	14
1648923.47	14
766760.3	14
1648923.22	14
1648923.222	14
1648923.116	14
1648923.104	14
1648923.183	14
1648923.182	14
1648923.184	14
1648923.36	14
1648923.281	14
1648923.25	14
1648923.198	14
1648923.199	14
1648923.37	14
1402.265	14
1648923.4	14
1648923.232	14
1452.112	15
1452.35	15
1452.36	15
1452.31	15
135461.231	16
135461.248	16
1423.2448	16
1423.1688	16
135461.97	16
1423.771	16
1127744.3	17
1423.1963	18
1423.758	18
1423.2498	18
1423.748	18
1423.444	18
1423.755	18
1423.754	18
135461.75	18
135461.17	18
260554.51	19
72360.15	20
260554.138	21
72360.25	21
72360.24	21
1423.1323	21
260554.147	21
260554.81	21
260554.127	21
260554.137	21
72361.9	22
1423.1335	23
1423.1069	23
483913.115	23
483913.168	23
483913.182	23
483913.177	23
1052585.4	24
1423.177	24
227866.22	25
1423.433	26
2809036.3	27
2487276.10	28
2715209.8	29
483913.181	30
96241.50	31
96241.51	31
1423.798	31
655816.3	31
1423.172	31
1423.336	31
703612.22	31
96241.6	31
72361.11	32
1423.767	33
1423.2411	34
1423.2443	34
1423.1036	34
1423.1961	34
135461.184	34
1423.2417	34
1423.2452	34
135461.80	34
86029.18	34
1423.941	34
1423.2287	34
1423.935	34
135461.77	34
1423.339	34
135461.76	34
1423.2450	34
1423.2415	34
1423.540	34
1423.751	34
1423.2312	34
1423.747	34
135461.148	34
1423.1965	34
535026.25	34
135461.32	34
1837130.3	34
1423.880	34
1423.1758	34
1423.942	34
1423.876	34
1423.932	34
1423.1692	34
1423.2256	34
1423.940	34
1423.555	34
1423.2149	34
1423.742	34
1423.1718	34
1423.2577	34
936156.3	34
1423.743	34
135461.79	34
135461.49	34
1423.413	34
135461.177	34
1423.176	34
1409.7	34
1423.2260	34
1423.768	34
135461.40	34
1423.1972	34
1423.140	34
224308.179	34
1232554.3	34
1423.874	34
1192196.3	34
1423.2025	34
1423.2219	34
1423.879	34
1423.736	34
1423.753	34
135461.78	34
135461.74	34
1423.734	34
1423.752	34
1423.2444	34
1423.2412	34
135461.72	34
1423.445	34
1423.741	34
135461.50	34
135461.258	34
1423.2585	34
224308.379	34
1423.936	34
135461.149	34
1423.873	34
1423.842	34
1423.738	34
135461.27	34
2859227.3	34
135461.183	34
1423.619	34
1423.2148	34
1423.770	34
135461.13	34
1423.1859	34
1220533.3	34
1204342.3	34
1423.1966	34
1423.2168	34
1423.1967	34
1423.271	34
135461.9	34
1423.2390	34
1423.906	34
1453990.4	34
1233100.3	34
135461.71	34
86029.6	34
1423.2365	34
1423.2257	34
1423.180	34
1340494.3	34
1423.756	34
1423.1691	34
1423.292	34
1423.1321	34
1423.2499	34
135461.70	34
1423.2166	34
135461.263	34
135461.260	34
135461.21	34
135461.261	34
1423.1968	34
1221328.3	34
1423.2385	34
1136873.6	34
1423.1334	34
224308.43	34
1147161.3	34
535024.8	34
224308.483	34
224308.482	34
1423.943	34
1415167.3	34
1423.885	34
1423.931	34
1423.1969	34
1423.1971	34
1423.2502	34
645657.3	34
86029.21	34
1423.2391	34
1423.750	34
1402.140	34
1423.189	34
135461.55	34
1423.1927	34
1302650.3	34
1423.437	34
1423.2440	34
135461.215	34
1423.843	34
1423.907	34
1423.2445	34
1423.2413	34
1423.749	34
1423.557	34
1628753.6	34
1423.933	34
1423.318	34
1423.937	34
1423.881	34
1423.1856	34
135461.176	34
1423.450	34
1423.868	34
1423.418	34
1423.2311	34
1423.2441	34
1423.882	34
1423.878	34
1423.2308	34
1423.733	34
135461.212	34
1423.2220	34
1423.772	34
1423.757	34
1423.934	34
1423.139	34
1423.2539	34
135461.18	34
745774.4	34
1423.2255	34
1423.2538	34
1423.938	34
1423.877	34
1404258.3	34
1423.2293	34
1423.735	34
1052588.4	34
1423.2414	34
1423.2449	34
1423.2310	34
1423.2451	34
1423.2416	34
1423.1970	34
1423.2258	34
1423.759	34
135461.47	34
135461.48	34
1423.323	34
135461.73	34
1423.322	34
86029.22	34
86029.23	34
1423.337	34
1423.416	34
1423.875	34
1423.1068	34
96241.11	34
1423.2132	34
1423.869	34
1423.2294	34
1423.2298	34
1415167.14	34
1423.537	35
2009331.3	35
1423.865	36
1423.324	36
1423.2296	36
1423.1833	36
2267265.3	36
1423.2221	36
1423.2576	36
1423.2579	36
1423.2295	36
2448811.3	36
1423.434	36
1574141.5	36
1423.2297	36
1423.2392	36
1423.939	36
1423.2384	36
1423.2386	36
135461.211	36
1423.2259	36
135461.51	36
1423.2536	36
1423.1726	36
1423.1992	36
1423.884	36
1423.883	36
1423.737	36
1423.1401	36
224308.378	36
1423.2447	36
1423.2455	36
1423.2419	36
135461.262	36
1423.414	36
1423.744	36
1423.589	36
135461.178	36
1423.2290	36
1423.740	36
1423.739	36
260554.78	37
1239783.5	38
260554.123	39
260554.124	39
260554.117	39
260554.62	39
2762329.3	39
260554.93	39
580165.50	40
580165.47	40
580165.46	40
315749.8	40
580165.53	40
580165.48	40
580165.49	40
580165.45	40
64104.126	41
1396.149	42
1405.13	42
1392.1056	43
673518.9	43
1392.1221	43
260799.41	43
1392.1218	43
1392.327	43
1392.1143	43
1392.1217	43
1392.1220	43
1392.1219	43
1392.85	43
1392.345	43
1449979.3	43
1392.92	43
1392837.3	43
1392.1061	43
1392.1003	43
1392.93	43
1392.563	43
1392.230	43
1392.1062	43
1392.1042	43
1392.347	43
1392.1051	43
1392.1047	43
1412844.4	43
1392.1058	43
1392.1029	43
1412843.4	43
1392.1033	43
1392.1045	43
1392.1034	43
1392.1050	43
1392.1041	43
1392.1038	43
1392.1064	43
1392.1053	43
1392.1044	43
1392.1040	43
1392.1057	43
1392.1046	43
1392.1049	43
1392.1039	43
1392.233	43
261591.12	43
1392.348	43
568206.3	43
1392.87	43
1392.1060	43
1392.89	43
1412842.4	43
1392.88	43
1392.238	43
1392.86	43
1452727.3	43
1392.95	43
1392.96	43
1392.91	43
1392.326	43
743835.4	43
1392.1063	43
1392.1054	43
1392.1142	43
1392.1037	43
1392.492	43
1392.269	43
1392.84	43
1392.83	43
1392.746	43
261594.21	43
592021.13	43
1392.276	43
1392.934	43
1392.254	43
768494.3	43
1392.1055	43
1392.1059	43
1392.239	43
1392.231	43
1392.722	43
1392.1052	43
1392.90	43
1392.82	43
1392.1031	43
1392.1030	43
1392.1048	43
1392.1035	43
1392.1036	43
1392.645	43
1392.237	43
1392.236	43
1392.720	43
1392.232	43
1392.714	43
1392.1043	43
1392.721	43
1392.648	43
1392.646	43
1392.716	43
1392.290	43
260799.14	43
1392.294	43
1392.305	43
1392.307	43
1392.306	43
198094.11	43
1392.310	43
1392.311	43
1392.289	43
1392.298	43
1392.308	43
1392.309	43
1392.647	43
1392.713	43
1392.649	43
1392.650	43
1392.715	43
1396.3702	43
1396.666	43
1396.664	43
1396.665	43
1428.249	43
1428.1396	43
1428.1399	43
1428.251	43
405535.8	43
1396.2633	43
1396.150	43
1396.2634	43
1396.148	43
1428.252	43
1428.1398	43
281309.8	43
1396.2365	43
1396.3104	43
1396.3795	43
1428.466	43
1396.2620	43
637380.6	43
2053832.3	43
1396.2856	43
1392.502	43
1396.3179	43
1396.3180	43
1396.3183	43
1396.3176	43
1396.3170	43
1396.3184	43
1396.3178	43
1396.3163	43
1396.3164	43
1396.3175	43
1396.3171	43
1396.3168	43
572264.18	43
572264.4	43
1396.2759	43
1396.3166	43
347495.3	43
1428.250	43
1428.1401	43
412694.7	43
1428.1395	43
451709.7	43
1396.2630	43
1392.1141	43
1454382.3	43
1396.2635	43
1396.3165	43
1396.3172	43
1396.3177	43
1396.3173	43
1396.3182	43
1396.3169	43
2796141.3	43
288681.22	43
288681.15	43
1396.2760	43
1423.762	43
1396.2857	43
1392.503	43
2026186.151	44
2026186.153	44
2026186.152	44
1892404.3	44
2026186.7	44
930170.3	44
2026186.45	44
2026186.99	44
1396.1126	44
1396.3185	44
2026186.18	44
2026186.114	44
2026186.17	44
2026186.158	44
1396.3167	44
2026186.48	44
2026186.20	44
405534.9	44
2026186.13	44
334406.4	44
1396.2732	44
2026186.43	44
2026186.16	44
1409.43	44
2026186.115	44
361100.6	44
2026186.113	44
2026186.116	44
1417985.5	45
2026188.6	45
2026188.30	45
2529386.3	45
2026188.66	45
2026188.29	45
269801.10	45
1396.146	45
2026188.28	45
1396.147	45
2026188.14	45
526977.6	45
2026188.21	45
2026188.61	45
1396.623	45
2026188.57	45
1396.420	46
2499213.3	47
1217984.3	47
2026187.66	48
2026187.8	48
2026187.44	48
222523.6	48
1428.1808	49
1428.335	50
2026189.16	51
2026189.5	51
1396.3186	52
2026190.16	52
1890302.151	53
1890302.166	53
1890302.165	53
1890302.189	54
1890302.154	55
2494319.3	55
1890302.164	55
1430.37	56
1428.1222	56
1452729.3	56
1428.1172	56
1428.1622	56
1428.1169	56
1428.1162	56
1428.1161	56
1428.1163	56
1428.1500	56
1217737.3	56
1428.1397	56
1428.343	56
1428.1561	56
1441.4	56
1461024.5	56
1444.16	56
1444.18	56
1428.1621	56
1218175.3	56
1396.3309	56
1396.2270	56
1440.3	56
405531.7	56
1396.2833	56
1428.401	56
1396.2548	56
1428.1173	57
1396.2820	57
1428.342	57
1428.1033	57
1428.317	58
1396.1129	58
1423143.3	58
1396.462	58
1396.2143	58
1396.2549	58
1396.2479	58
1396.2863	58
1428.1879	58
527021.10	58
1428.425	58
541229.3	58
1286404.3	58
1396.545	58
1396.546	58
1396.2819	58
1428.366	58
529122.4	58
1396.2543	58
1428.1506	59
29338.3	59
1428.1619	59
1428.1623	59
1428.1624	59
1428.1809	59
1279365.3	59
1428.1741	59
1428.1916	59
1428.344	59
1428.324	59
570416.11	59
1428.1620	59
570416.10	59
1428.1915	59
1428.325	59
29339.37	59
1428.1618	59
1396.1069	59
180850.5	59
1428.481	59
658666.5	59
1330043.5	59
2801342.3	59
1396.3261	59
1428.1876	59
1396.2574	59
1396.2589	59
1396.2631	59
1396.2632	59
1428.465	59
1890302.153	59
1396.2480	59
1396.3855	59
180843.3	59
2217832.3	59
1396.3264	59
1428.367	59
1396.3507	59
1396.3128	59
1396.1128	59
1396.3373	59
1428.1093	59
1396.3467	59
226900.8	59
226900.113	59
1396.609	59
1396.3129	59
2080759.3	59
1396.3860	59
1428.1224	59
1396.2858	59
2660750.3	59
1396.2509	59
1396.2556	59
1428.464	59
1396.474	59
714359.3	59
1396.2666	59
1396.1070	59
1396.718	59
1396.3207	59
1396.3260	59
1396.2619	59
1396.2821	59
1396.3376	59
1396.3181	59
1396.3174	59
1396.547	59
1396.2220	59
1428.1755	59
1396.3466	59
1428.1400	59
1428.1744	59
1396.3312	59
405532.5	59
1396.3703	59
1396.2147	59
1396.3509	59
1396.3498	59
1396.1066	59
1396.2381	59
1396.2364	59
1396.2794	59
1396.426	59
1396.1068	59
1396.2557	59
2217830.3	59
2217825.3	59
1405.250	60
1405.276	60
1405.39	60
1405.234	60
1405.280	60
1405.10	60
1405.227	60
1405.268	60
1405.258	60
1405.241	60
1405.259	60
1405.267	60
1405.252	60
1405.262	60
1405.239	60
1405.256	60
1405.266	60
1405.261	60
1405.279	60
1405.255	60
1405.260	60
1405.236	60
1405.251	60
1405.237	60
1405.240	60
1405.249	60
1405.192	60
1405.242	60
1405.243	60
1405.263	60
1405.238	60
1405.257	60
86662.17	60
315730.11	60
1405.253	60
1405.264	60
1405.254	60
1405.245	60
1405.202	60
1405.244	60
1405.247	61
1405.265	62
1405.248	62
1405.232	62
1405.233	62
1405.235	62
1405.246	62
2846779.3	63
2026193.15	64
1396.3701	65
2026191.6	66
1415784.4	67
155322.318	67
155322.317	67
2233998.3	67
155322.283	67
155322.285	67
1195464.3	67
1428.1490	67
155322.272	67
155322.309	67
155322.253	67
2608254.3	67
155322.281	67
1839798.3	67
155322.282	67
155322.284	67
1178540.18	68
1827146.3	69
2799500.8	69
2052936.3	69
2760090.3	70
2884832.3	71
2884833.3	72
2709784.3	73
1510468.4	74
2795526.3	74
796606.3	75
1471.38	75
2589818.4	76
2682541.3	77
1476724.4	78
2884834.3	79
1581038.3	80
2666127.3	81
486398.3	82
1565991.4	83
2672567.5	84
2587848.3	85
1441095.3	86
98228.3	87
352858.3	88
2728853.3	89
1742359.7	90
1479.5	91
1547283.3	92
1705566.3	93
1679167.3	94
1783501.3	95
2011012.3	96
2014076.3	97
1455.14	98
2748178.3	99
1983719.3	100
1367477.3	101
561879.115	102
561879.176	102
561879.16	103
1408.269	104
756828.3	105
561879.246	105
561879.15	105
2683680.3	106
561879.237	107
561879.240	107
561879.227	108
561879.216	108
2762326.4	108
561879.233	108
580459.3	108
1408.91	109
561879.214	110
561879.228	110
1178537.6	111
1408.101	112
293387.40	112
561879.67	113
2762327.3	113
1408.517	114
293387.345	115
293387.68	115
1408.111	116
1408.472	117
293387.102	118
293387.160	118
293389.28	118
315750.8	119
293387.63	120
293387.92	120
1408.293	120
561879.307	121
293387.52	122
293387.78	122
1408.153	122
1408.85	122
293387.278	122
1408.133	122
293387.106	122
293387.167	122
1408.523	123
1408.132	124
1408.568	125
1408.260	126
293387.169	127
293387.281	127
1408.258	128
1408.387	129
561879.11	130
1408.135	131
293387.104	132
293389.10	132
293387.283	132
293387.30	132
1408.193	133
293387.125	134
293387.77	134
1408.110	134
1408.100	134
293387.110	134
293387.282	134
293387.132	134
1408.93	134
293387.32	134
1408.94	134
2812759.3	135
561879.19	135
1408.579	135
561879.295	135
293387.291	136
561879.17	137
293387.279	138
293387.105	138
561879.50	139
2831519.3	140
1408.81	140
293387.161	140
2842458.3	141
1408.522	142
561879.306	143
